Ticker;Maturity;AdjstdQt;Data_Referencia
DI1Z26;01/12/2026;89028.78;05/01/2026
DI1F27;04/01/2027;88129.41;05/01/2026
DI1J27;01/04/2027;85720.01;05/01/2026
DI1N27;01/07/2027;83284.14;05/01/2026
DI1Q27;02/08/2027;82451.54;05/01/2026
DI1V27;01/10/2027;80831.56;05/01/2026
DI1F28;03/01/2028;78511.69;05/01/2026
DI1J28;03/04/2028;76184.51;05/01/2026
DI1N28;03/07/2028;73982.65;05/01/2026
DI1V28;02/10/2028;71673.88;05/01/2026
DI1F29;02/01/2029;69595.41;05/01/2026
DI1J29;02/04/2029;67475.59;05/01/2026
DI1N29;02/07/2029;65341.34;05/01/2026
DI1V29;01/10/2029;63261.31;05/01/2026
DI1F30;02/01/2030;61307.28;05/01/2026
DI1J30;01/04/2030;59437.93;05/01/2026
DI1N30;01/07/2030;57547.65;05/01/2026
DI1V30;01/10/2030;55642.28;05/01/2026
DI1F31;02/01/2031;53840.63;05/01/2026
DI1J31;01/04/2031;52168.69;05/01/2026
DI1N31;01/07/2031;50545.06;05/01/2026
DI1V31;01/10/2031;48846.78;05/01/2026
DI1F32;02/01/2032;47254.55;05/01/2026
DI1F33;03/01/2033;41553.31;05/01/2026
DI1F34;02/01/2034;36628.0;05/01/2026
DI1F35;02/01/2035;32316.99;05/01/2026
DI1F36;02/01/2036;28623.47;05/01/2026
DI1F37;02/01/2037;25195.58;05/01/2026
DI1F38;04/01/2038;22370.97;05/01/2026
DI1F39;03/01/2039;19808.17;05/01/2026
DI1F40;02/01/2040;17417.72;05/01/2026
DI1G26;02/02/2026;98958.46;06/01/2026
DI1H26;02/03/2026;97985.62;06/01/2026
DI1J26;01/04/2026;96816.85;06/01/2026
DI1K26;04/05/2026;95777.19;06/01/2026
DI1M26;01/06/2026;94777.61;06/01/2026
DI1N26;01/07/2026;93751.35;06/01/2026
DI1Q26;03/08/2026;92661.98;06/01/2026
DI1U26;01/09/2026;91700.62;06/01/2026
DI1V26;01/10/2026;90772.32;06/01/2026
DI1X26;03/11/2026;89863.27;06/01/2026
DI1Z26;01/12/2026;89057.81;06/01/2026
DI1F27;04/01/2027;88153.81;06/01/2026
DI1J27;01/04/2027;85740.81;06/01/2026
DI1N27;01/07/2027;83310.09;06/01/2026
DI1Q27;02/08/2027;82482.96;06/01/2026
DI1V27;01/10/2027;80866.08;06/01/2026
DI1F28;03/01/2028;78560.75;06/01/2026
DI1J28;03/04/2028;76239.42;06/01/2026
DI1N28;03/07/2028;74044.33;06/01/2026
DI1V28;02/10/2028;71755.3;06/01/2026
DI1F29;02/01/2029;69669.33;06/01/2026
DI1J29;02/04/2029;67558.19;06/01/2026
DI1N29;02/07/2029;65421.18;06/01/2026
DI1V29;01/10/2029;63327.56;06/01/2026
DI1F30;02/01/2030;61373.79;06/01/2026
DI1J30;01/04/2030;59498.02;06/01/2026
DI1N30;01/07/2030;57607.66;06/01/2026
DI1V30;01/10/2030;55697.53;06/01/2026
DI1F31;02/01/2031;53895.58;06/01/2026
DI1J31;01/04/2031;52223.32;06/01/2026
DI1N31;01/07/2031;50575.09;06/01/2026
DI1V31;01/10/2031;48871.16;06/01/2026
DI1F32;02/01/2032;47273.21;06/01/2026
DI1F33;03/01/2033;41535.98;06/01/2026
DI1F34;02/01/2034;36584.85;06/01/2026
DI1F35;02/01/2035;32256.99;06/01/2026
DI1F36;02/01/2036;28507.94;06/01/2026
DI1F37;02/01/2037;25055.83;06/01/2026
DI1F38;04/01/2038;22260.27;06/01/2026
DI1F39;03/01/2039;19701.09;06/01/2026
DI1F40;02/01/2040;17315.7;06/01/2026
DI1G26;02/02/2026;99013.13;07/01/2026
DI1H26;02/03/2026;98040.63;07/01/2026
DI1J26;01/04/2026;96872.86;07/01/2026
DI1K26;04/05/2026;95834.68;07/01/2026
DI1M26;01/06/2026;94838.3;07/01/2026
DI1N26;01/07/2026;93814.93;07/01/2026
DI1Q26;03/08/2026;92726.91;07/01/2026
DI1U26;01/09/2026;91768.83;07/01/2026
DI1V26;01/10/2026;90843.09;07/01/2026
DI1X26;03/11/2026;89934.94;07/01/2026
DI1Z26;01/12/2026;89128.74;07/01/2026
DI1F27;04/01/2027;88230.63;07/01/2026
DI1J27;01/04/2027;85815.01;07/01/2026
DI1N27;01/07/2027;83378.17;07/01/2026
DI1Q27;02/08/2027;82544.99;07/01/2026
DI1V27;01/10/2027;80924.05;07/01/2026
DI1F28;03/01/2028;78604.31;07/01/2026
DI1J28;03/04/2028;76274.79;07/01/2026
DI1N28;03/07/2028;74072.03;07/01/2026
DI1V28;02/10/2028;71767.57;07/01/2026
DI1F29;02/01/2029;69681.21;07/01/2026
DI1J29;02/04/2029;67562.35;07/01/2026
DI1N29;02/07/2029;65403.22;07/01/2026
DI1V29;01/10/2029;63312.94;07/01/2026
DI1F30;02/01/2030;61344.02;07/01/2026
DI1J30;01/04/2030;59467.88;07/01/2026
DI1N30;01/07/2030;57570.7;07/01/2026
DI1V30;01/10/2030;55648.91;07/01/2026
DI1F31;02/01/2031;53823.59;07/01/2026
DI1J31;01/04/2031;52148.95;07/01/2026
DI1N31;01/07/2031;50503.47;07/01/2026
DI1V31;01/10/2031;48802.41;07/01/2026
DI1F32;02/01/2032;47185.45;07/01/2026
DI1F33;03/01/2033;41432.43;07/01/2026
DI1F34;02/01/2034;36457.58;07/01/2026
DI1F35;02/01/2035;32126.42;07/01/2026
DI1F36;02/01/2036;28373.22;07/01/2026
DI1F37;02/01/2037;24921.84;07/01/2026
DI1F38;04/01/2038;22110.78;07/01/2026
DI1F39;03/01/2039;19521.35;07/01/2026
DI1F40;02/01/2040;17205.96;07/01/2026
DI1F41;02/01/2041;15122.89;07/01/2026
DI1G26;02/02/2026;99067.7;08/01/2026
DI1H26;02/03/2026;98093.94;08/01/2026
DI1J26;01/04/2026;96925.94;08/01/2026
DI1K26;04/05/2026;95886.97;08/01/2026
DI1M26;01/06/2026;94886.41;08/01/2026
DI1N26;01/07/2026;93861.05;08/01/2026
DI1Q26;03/08/2026;92769.42;08/01/2026
DI1U26;01/09/2026;91807.9;08/01/2026
DI1V26;01/10/2026;90877.21;08/01/2026
DI1X26;03/11/2026;89966.15;08/01/2026
DI1Z26;01/12/2026;89157.91;08/01/2026
DI1F27;04/01/2027;88250.64;08/01/2026
DI1J27;01/04/2027;85828.61;08/01/2026
DI1N27;01/07/2027;83384.83;08/01/2026
DI1Q27;02/08/2027;82545.98;08/01/2026
DI1V27;01/10/2027;80925.41;08/01/2026
DI1F28;03/01/2028;78604.05;08/01/2026
DI1J28;03/04/2028;76272.74;08/01/2026
DI1N28;03/07/2028;74083.63;08/01/2026
DI1V28;02/10/2028;71785.09;08/01/2026
DI1F29;02/01/2029;69715.0;08/01/2026
DI1J29;02/04/2029;67600.96;08/01/2026
DI1N29;02/07/2029;65465.09;08/01/2026
DI1V29;01/10/2029;63377.11;08/01/2026
DI1F30;02/01/2030;61423.35;08/01/2026
DI1J30;01/04/2030;59549.96;08/01/2026
DI1N30;01/07/2030;57646.49;08/01/2026
DI1V30;01/10/2030;55743.38;08/01/2026
DI1F31;02/01/2031;53937.28;08/01/2026
DI1J31;01/04/2031;52263.27;08/01/2026
DI1N31;01/07/2031;50630.33;08/01/2026
DI1V31;01/10/2031;48915.04;08/01/2026
DI1F32;02/01/2032;47300.67;08/01/2026
DI1F33;03/01/2033;41557.34;08/01/2026
DI1F34;02/01/2034;36570.44;08/01/2026
DI1F35;02/01/2035;32256.48;08/01/2026
DI1F36;02/01/2036;28489.3;08/01/2026
DI1F37;02/01/2037;25049.72;08/01/2026
DI1F38;04/01/2038;22200.92;08/01/2026
DI1F39;03/01/2039;19617.92;08/01/2026
DI1F40;02/01/2040;17330.92;08/01/2026
DI1F41;02/01/2041;15272.06;08/01/2026
DI1G26;02/02/2026;99122.3;09/01/2026
DI1H26;02/03/2026;98146.62;09/01/2026
DI1J26;01/04/2026;96974.54;09/01/2026
DI1K26;04/05/2026;95931.72;09/01/2026
DI1M26;01/06/2026;94927.68;09/01/2026
DI1N26;01/07/2026;93896.99;09/01/2026
DI1Q26;03/08/2026;92801.23;09/01/2026
DI1U26;01/09/2026;91836.32;09/01/2026
DI1V26;01/10/2026;90901.14;09/01/2026
DI1X26;03/11/2026;89985.44;09/01/2026
DI1Z26;01/12/2026;89172.75;09/01/2026
DI1F27;04/01/2027;88262.61;09/01/2026
DI1J27;01/04/2027;85823.26;09/01/2026
DI1N27;01/07/2027;83367.04;09/01/2026
DI1Q27;02/08/2027;82525.81;09/01/2026
DI1V27;01/10/2027;80891.4;09/01/2026
DI1F28;03/01/2028;78561.63;09/01/2026
DI1J28;03/04/2028;76223.04;09/01/2026
DI1N28;03/07/2028;74013.22;09/01/2026
DI1V28;02/10/2028;71699.44;09/01/2026
DI1F29;02/01/2029;69625.21;09/01/2026
DI1J29;02/04/2029;67500.4;09/01/2026
DI1N29;02/07/2029;65359.74;09/01/2026
DI1V29;01/10/2029;63281.97;09/01/2026
DI1F30;02/01/2030;61327.55;09/01/2026
DI1J30;01/04/2030;59456.24;09/01/2026
DI1N30;01/07/2030;57566.91;09/01/2026
DI1V30;01/10/2030;55658.02;09/01/2026
DI1F31;02/01/2031;53851.33;09/01/2026
DI1J31;01/04/2031;52186.63;09/01/2026
DI1N31;01/07/2031;50549.1;09/01/2026
DI1V31;01/10/2031;48843.92;09/01/2026
DI1F32;02/01/2032;47232.79;09/01/2026
DI1F33;03/01/2033;41491.91;09/01/2026
DI1F34;02/01/2034;36530.08;09/01/2026
DI1F35;02/01/2035;32214.48;09/01/2026
DI1F36;02/01/2036;28441.52;09/01/2026
DI1F37;02/01/2037;24990.2;09/01/2026
DI1F38;04/01/2038;22165.54;09/01/2026
DI1F39;03/01/2039;19583.2;09/01/2026
DI1F40;02/01/2040;17297.2;09/01/2026
DI1F41;02/01/2041;15239.68;09/01/2026
DI1G26;02/02/2026;99176.82;12/01/2026
DI1H26;02/03/2026;98200.86;12/01/2026
DI1J26;01/04/2026;97029.6;12/01/2026
DI1K26;04/05/2026;95986.65;12/01/2026
DI1M26;01/06/2026;94983.54;12/01/2026
DI1N26;01/07/2026;93952.83;12/01/2026
DI1Q26;03/08/2026;92857.04;12/01/2026
DI1U26;01/09/2026;91893.08;12/01/2026
DI1V26;01/10/2026;90959.1;12/01/2026
DI1X26;03/11/2026;90043.63;12/01/2026
DI1Z26;01/12/2026;89234.6;12/01/2026
DI1F27;04/01/2027;88324.26;12/01/2026
DI1J27;01/04/2027;85896.46;12/01/2026
DI1N27;01/07/2027;83446.88;12/01/2026
DI1Q27;02/08/2027;82610.36;12/01/2026
DI1V27;01/10/2027;80982.51;12/01/2026
DI1F28;03/01/2028;78665.38;12/01/2026
DI1J28;03/04/2028;76339.23;12/01/2026
DI1N28;03/07/2028;74142.48;12/01/2026
DI1V28;02/10/2028;71846.1;12/01/2026
DI1F29;02/01/2029;69771.74;12/01/2026
DI1J29;02/04/2029;67666.75;12/01/2026
DI1N29;02/07/2029;65533.01;12/01/2026
DI1V29;01/10/2029;63451.58;12/01/2026
DI1F30;02/01/2030;61505.05;12/01/2026
DI1J30;01/04/2030;59632.75;12/01/2026
DI1N30;01/07/2030;57750.75;12/01/2026
DI1V30;01/10/2030;55849.31;12/01/2026
DI1F31;02/01/2031;54040.18;12/01/2026
DI1J31;01/04/2031;52372.59;12/01/2026
DI1N31;01/07/2031;50741.35;12/01/2026
DI1V31;01/10/2031;49037.51;12/01/2026
DI1F32;02/01/2032;47424.84;12/01/2026
DI1F33;03/01/2033;41690.69;12/01/2026
DI1F34;02/01/2034;36712.25;12/01/2026
DI1F35;02/01/2035;32393.09;12/01/2026
DI1F36;02/01/2036;28612.66;12/01/2026
DI1F37;02/01/2037;25157.0;12/01/2026
DI1F38;04/01/2038;22314.24;12/01/2026
DI1F39;03/01/2039;19724.8;12/01/2026
DI1F40;02/01/2040;17431.3;12/01/2026
DI1F41;02/01/2041;15365.76;12/01/2026
DI1G26;02/02/2026;99231.73;13/01/2026
DI1H26;02/03/2026;98255.56;13/01/2026
DI1J26;01/04/2026;97083.17;13/01/2026
DI1K26;04/05/2026;96039.09;13/01/2026
DI1M26;01/06/2026;95039.34;13/01/2026
DI1N26;01/07/2026;94010.11;13/01/2026
DI1Q26;03/08/2026;92916.79;13/01/2026
DI1U26;01/09/2026;91955.87;13/01/2026
DI1V26;01/10/2026;91025.54;13/01/2026
DI1X26;03/11/2026;90113.72;13/01/2026
DI1Z26;01/12/2026;89307.3;13/01/2026
DI1F27;04/01/2027;88401.49;13/01/2026
DI1J27;01/04/2027;85979.52;13/01/2026
DI1N27;01/07/2027;83540.49;13/01/2026
DI1Q27;02/08/2027;82706.01;13/01/2026
DI1V27;01/10/2027;81085.74;13/01/2026
DI1F28;03/01/2028;78773.13;13/01/2026
DI1J28;03/04/2028;76450.86;13/01/2026
DI1N28;03/07/2028;74245.94;13/01/2026
DI1V28;02/10/2028;71944.59;13/01/2026
DI1F29;02/01/2029;69867.38;13/01/2026
DI1J29;02/04/2029;67754.98;13/01/2026
DI1N29;02/07/2029;65604.81;13/01/2026
DI1V29;01/10/2029;63513.67;13/01/2026
DI1F30;02/01/2030;61554.45;13/01/2026
DI1J30;01/04/2030;59677.45;13/01/2026
DI1N30;01/07/2030;57785.98;13/01/2026
DI1V30;01/10/2030;55879.19;13/01/2026
DI1F31;02/01/2031;54062.24;13/01/2026
DI1J31;01/04/2031;52381.84;13/01/2026
DI1N31;01/07/2031;50742.34;13/01/2026
DI1V31;01/10/2031;49030.02;13/01/2026
DI1F32;02/01/2032;47401.41;13/01/2026
DI1F33;03/01/2033;41632.69;13/01/2026
DI1F34;02/01/2034;36617.99;13/01/2026
DI1F35;02/01/2035;32282.42;13/01/2026
DI1F36;02/01/2036;28507.44;13/01/2026
DI1F37;02/01/2037;25027.44;13/01/2026
DI1F38;04/01/2038;22183.18;13/01/2026
DI1F39;03/01/2039;19605.09;13/01/2026
DI1F40;02/01/2040;17320.91;13/01/2026
DI1F41;02/01/2041;15266.98;13/01/2026
DI1G26;02/02/2026;99286.23;14/01/2026
DI1H26;02/03/2026;98309.29;14/01/2026
DI1J26;01/04/2026;97134.45;14/01/2026
DI1K26;04/05/2026;96090.58;14/01/2026
DI1M26;01/06/2026;95086.51;14/01/2026
DI1N26;01/07/2026;94056.16;14/01/2026
DI1Q26;03/08/2026;92959.2;14/01/2026
DI1U26;01/09/2026;91993.78;14/01/2026
DI1V26;01/10/2026;91056.66;14/01/2026
DI1X26;03/11/2026;90140.31;14/01/2026
DI1Z26;01/12/2026;89327.99;14/01/2026
DI1F27;04/01/2027;88415.3;14/01/2026
DI1J27;01/04/2027;85972.74;14/01/2026
DI1N27;01/07/2027;83516.66;14/01/2026
DI1Q27;02/08/2027;82673.85;14/01/2026
DI1V27;01/10/2027;81038.65;14/01/2026
DI1F28;03/01/2028;78709.21;14/01/2026
DI1J28;03/04/2028;76370.09;14/01/2026
DI1N28;03/07/2028;74154.92;14/01/2026
DI1V28;02/10/2028;71850.58;14/01/2026
DI1F29;02/01/2029;69763.29;14/01/2026
DI1J29;02/04/2029;67648.88;14/01/2026
DI1N29;02/07/2029;65493.69;14/01/2026
DI1V29;01/10/2029;63408.35;14/01/2026
DI1F30;02/01/2030;61445.98;14/01/2026
DI1J30;01/04/2030;59579.45;14/01/2026
DI1N30;01/07/2030;57690.69;14/01/2026
DI1V30;01/10/2030;55786.94;14/01/2026
DI1F31;02/01/2031;53976.3;14/01/2026
DI1J31;01/04/2031;52302.83;14/01/2026
DI1N31;01/07/2031;50665.96;14/01/2026
DI1V31;01/10/2031;48954.0;14/01/2026
DI1F32;02/01/2032;47336.01;14/01/2026
DI1F33;03/01/2033;41574.88;14/01/2026
DI1F34;02/01/2034;36590.43;14/01/2026
DI1F35;02/01/2035;32235.42;14/01/2026
DI1F36;02/01/2036;28474.61;14/01/2026
DI1F37;02/01/2037;25001.65;14/01/2026
DI1F38;04/01/2038;22152.55;14/01/2026
DI1F39;03/01/2039;19563.79;14/01/2026
DI1F40;02/01/2040;17280.91;14/01/2026
DI1F41;02/01/2041;15228.68;14/01/2026
DI1G26;02/02/2026;99341.04;15/01/2026
DI1H26;02/03/2026;98363.28;15/01/2026
DI1J26;01/04/2026;97187.23;15/01/2026
DI1K26;04/05/2026;96142.85;15/01/2026
DI1M26;01/06/2026;95137.13;15/01/2026
DI1N26;01/07/2026;94103.78;15/01/2026
DI1Q26;03/08/2026;93004.36;15/01/2026
DI1U26;01/09/2026;92038.86;15/01/2026
DI1V26;01/10/2026;91098.13;15/01/2026
DI1X26;03/11/2026;90180.86;15/01/2026
DI1Z26;01/12/2026;89365.89;15/01/2026
DI1F27;04/01/2027;88450.86;15/01/2026
DI1J27;01/04/2027;86000.59;15/01/2026
DI1N27;01/07/2027;83528.26;15/01/2026
DI1Q27;02/08/2027;82682.26;15/01/2026
DI1V27;01/10/2027;81035.79;15/01/2026
DI1F28;03/01/2028;78691.9;15/01/2026
DI1J28;03/04/2028;76349.26;15/01/2026
DI1N28;03/07/2028;74133.28;15/01/2026
DI1V28;02/10/2028;71829.0;15/01/2026
DI1F29;02/01/2029;69737.53;15/01/2026
DI1J29;02/04/2029;67624.92;15/01/2026
DI1N29;02/07/2029;65464.33;15/01/2026
DI1V29;01/10/2029;63377.66;15/01/2026
DI1F30;02/01/2030;61412.42;15/01/2026
DI1J30;01/04/2030;59538.77;15/01/2026
DI1N30;01/07/2030;57651.89;15/01/2026
DI1V30;01/10/2030;55745.61;15/01/2026
DI1F31;02/01/2031;53925.83;15/01/2026
DI1J31;01/04/2031;52255.06;15/01/2026
DI1N31;01/07/2031;50611.59;15/01/2026
DI1V31;01/10/2031;48900.24;15/01/2026
DI1F32;02/01/2032;47275.79;15/01/2026
DI1F33;03/01/2033;41509.68;15/01/2026
DI1F34;02/01/2034;36509.47;15/01/2026
DI1F35;02/01/2035;32180.99;15/01/2026
DI1F36;02/01/2036;28402.26;15/01/2026
DI1F37;02/01/2037;24935.23;15/01/2026
DI1F38;04/01/2038;22061.89;15/01/2026
DI1F39;03/01/2039;19476.18;15/01/2026
DI1F40;02/01/2040;17196.86;15/01/2026
DI1F41;02/01/2041;15148.79;15/01/2026
DI1G26;02/02/2026;99395.79;16/01/2026
DI1H26;02/03/2026;98416.71;16/01/2026
DI1J26;01/04/2026;97238.85;16/01/2026
DI1K26;04/05/2026;96192.32;16/01/2026
DI1M26;01/06/2026;95182.7;16/01/2026
DI1N26;01/07/2026;94144.9;16/01/2026
DI1Q26;03/08/2026;93041.34;16/01/2026
DI1U26;01/09/2026;92069.05;16/01/2026
DI1V26;01/10/2026;91123.42;16/01/2026
DI1X26;03/11/2026;90197.87;16/01/2026
DI1Z26;01/12/2026;89377.52;16/01/2026
DI1F27;04/01/2027;88452.59;16/01/2026
DI1J27;01/04/2027;85979.12;16/01/2026
DI1N27;01/07/2027;83476.54;16/01/2026
DI1Q27;02/08/2027;82617.48;16/01/2026
DI1V27;01/10/2027;80948.32;16/01/2026
DI1F28;03/01/2028;78572.18;16/01/2026
DI1J28;03/04/2028;76214.76;16/01/2026
DI1N28;03/07/2028;73965.15;16/01/2026
DI1V28;02/10/2028;71640.47;16/01/2026
DI1F29;02/01/2029;69528.18;16/01/2026
DI1J29;02/04/2029;67391.29;16/01/2026
DI1N29;02/07/2029;65231.89;16/01/2026
DI1V29;01/10/2029;63125.6;16/01/2026
DI1F30;02/01/2030;61152.45;16/01/2026
DI1J30;01/04/2030;59267.33;16/01/2026
DI1N30;01/07/2030;57367.6;16/01/2026
DI1V30;01/10/2030;55448.32;16/01/2026
DI1F31;02/01/2031;53626.31;16/01/2026
DI1J31;01/04/2031;51942.34;16/01/2026
DI1N31;01/07/2031;50295.9;16/01/2026
DI1V31;01/10/2031;48584.28;16/01/2026
DI1F32;02/01/2032;46953.33;16/01/2026
DI1F33;03/01/2033;41190.69;16/01/2026
DI1F34;02/01/2034;36176.09;16/01/2026
DI1F35;02/01/2035;31836.37;16/01/2026
DI1F36;02/01/2036;28055.59;16/01/2026
DI1F37;02/01/2037;24613.15;16/01/2026
DI1F38;04/01/2038;21752.39;16/01/2026
DI1F39;03/01/2039;19179.35;16/01/2026
DI1F40;02/01/2040;16913.95;16/01/2026
DI1F41;02/01/2041;14881.38;16/01/2026
DI1G26;02/02/2026;99450.56;19/01/2026
DI1H26;02/03/2026;98470.32;19/01/2026
DI1J26;01/04/2026;97291.75;19/01/2026
DI1K26;04/05/2026;96243.3;19/01/2026
DI1M26;01/06/2026;95235.24;19/01/2026
DI1N26;01/07/2026;94197.44;19/01/2026
DI1Q26;03/08/2026;93097.12;19/01/2026
DI1U26;01/09/2026;92127.75;19/01/2026
DI1V26;01/10/2026;91185.79;19/01/2026
DI1X26;03/11/2026;90267.15;19/01/2026
DI1Z26;01/12/2026;89450.71;19/01/2026
DI1F27;04/01/2027;88534.74;19/01/2026
DI1J27;01/04/2027;86074.54;19/01/2026
DI1N27;01/07/2027;83578.37;19/01/2026
DI1Q27;02/08/2027;82724.01;19/01/2026
DI1V27;01/10/2027;81068.23;19/01/2026
DI1F28;03/01/2028;78697.17;19/01/2026
DI1J28;03/04/2028;76326.05;19/01/2026
DI1N28;03/07/2028;74092.22;19/01/2026
DI1V28;02/10/2028;71755.73;19/01/2026
DI1F29;02/01/2029;69639.75;19/01/2026
DI1J29;02/04/2029;67507.6;19/01/2026
DI1N29;02/07/2029;65343.01;19/01/2026
DI1V29;01/10/2029;63232.71;19/01/2026
DI1F30;02/01/2030;61259.0;19/01/2026
DI1J30;01/04/2030;59373.01;19/01/2026
DI1N30;01/07/2030;57463.17;19/01/2026
DI1V30;01/10/2030;55549.14;19/01/2026
DI1F31;02/01/2031;53718.36;19/01/2026
DI1J31;01/04/2031;52036.99;19/01/2026
DI1N31;01/07/2031;50388.31;19/01/2026
DI1V31;01/10/2031;48669.45;19/01/2026
DI1F32;02/01/2032;47040.75;19/01/2026
DI1F33;03/01/2033;41261.81;19/01/2026
DI1F34;02/01/2034;36232.32;19/01/2026
DI1F35;02/01/2035;31904.98;19/01/2026
DI1F36;02/01/2036;28104.08;19/01/2026
DI1F37;02/01/2037;24663.46;19/01/2026
DI1F38;04/01/2038;21786.22;19/01/2026
DI1F39;03/01/2039;19210.85;19/01/2026
DI1F40;02/01/2040;16943.2;19/01/2026
DI1F41;02/01/2041;14908.43;19/01/2026
DI1G26;02/02/2026;99505.37;20/01/2026
DI1H26;02/03/2026;98524.27;20/01/2026
DI1J26;01/04/2026;97344.03;20/01/2026
DI1K26;04/05/2026;96293.66;20/01/2026
DI1M26;01/06/2026;95283.69;20/01/2026
DI1N26;01/07/2026;94244.23;20/01/2026
DI1Q26;03/08/2026;93139.52;20/01/2026
DI1U26;01/09/2026;92166.64;20/01/2026
DI1V26;01/10/2026;91220.85;20/01/2026
DI1X26;03/11/2026;90296.22;20/01/2026
DI1Z26;01/12/2026;89476.78;20/01/2026
DI1F27;04/01/2027;88553.7;20/01/2026
DI1J27;01/04/2027;86083.01;20/01/2026
DI1N27;01/07/2027;83578.82;20/01/2026
DI1Q27;02/08/2027;82719.6;20/01/2026
DI1V27;01/10/2027;81051.43;20/01/2026
DI1F28;03/01/2028;78658.97;20/01/2026
DI1J28;03/04/2028;76271.98;20/01/2026
DI1N28;03/07/2028;74021.96;20/01/2026
DI1V28;02/10/2028;71671.92;20/01/2026
DI1F29;02/01/2029;69548.24;20/01/2026
DI1J29;02/04/2029;67420.23;20/01/2026
DI1N29;02/07/2029;65227.79;20/01/2026
DI1V29;01/10/2029;63108.69;20/01/2026
DI1F30;02/01/2030;61124.87;20/01/2026
DI1J30;01/04/2030;59226.74;20/01/2026
DI1N30;01/07/2030;57309.48;20/01/2026
DI1V30;01/10/2030;55381.07;20/01/2026
DI1F31;02/01/2031;53543.53;20/01/2026
DI1J31;01/04/2031;51855.76;20/01/2026
DI1N31;01/07/2031;50203.52;20/01/2026
DI1V31;01/10/2031;48481.22;20/01/2026
DI1F32;02/01/2032;46852.16;20/01/2026
DI1F33;03/01/2033;41047.68;20/01/2026
DI1F34;02/01/2034;36029.76;20/01/2026
DI1F35;02/01/2035;31682.69;20/01/2026
DI1F36;02/01/2036;27889.84;20/01/2026
DI1F37;02/01/2037;24429.5;20/01/2026
DI1F38;04/01/2038;21595.82;20/01/2026
DI1F39;03/01/2039;19028.08;20/01/2026
DI1F40;02/01/2040;16768.89;20/01/2026
DI1F41;02/01/2041;14743.61;20/01/2026
DI1G26;02/02/2026;99560.21;21/01/2026
DI1H26;02/03/2026;98578.36;21/01/2026
DI1J26;01/04/2026;97398.01;21/01/2026
DI1K26;04/05/2026;96347.52;21/01/2026
DI1M26;01/06/2026;95337.75;21/01/2026
DI1N26;01/07/2026;94299.67;21/01/2026
DI1Q26;03/08/2026;93196.13;21/01/2026
DI1U26;01/09/2026;92227.72;21/01/2026
DI1V26;01/10/2026;91284.77;21/01/2026
DI1X26;03/11/2026;90364.72;21/01/2026
DI1Z26;01/12/2026;89553.11;21/01/2026
DI1F27;04/01/2027;88634.88;21/01/2026
DI1J27;01/04/2027;86176.37;21/01/2026
DI1N27;01/07/2027;83696.19;21/01/2026
DI1Q27;02/08/2027;82843.57;21/01/2026
DI1V27;01/10/2027;81186.75;21/01/2026
DI1F28;03/01/2028;78821.43;21/01/2026
DI1J28;03/04/2028;76446.51;21/01/2026
DI1N28;03/07/2028;74209.28;21/01/2026
DI1V28;02/10/2028;71868.65;21/01/2026
DI1F29;02/01/2029;69758.49;21/01/2026
DI1J29;02/04/2029;67623.16;21/01/2026
DI1N29;02/07/2029;65448.98;21/01/2026
DI1V29;01/10/2029;63326.11;21/01/2026
DI1F30;02/01/2030;61362.2;21/01/2026
DI1J30;01/04/2030;59469.14;21/01/2026
DI1N30;01/07/2030;57560.73;21/01/2026
DI1V30;01/10/2030;55620.73;21/01/2026
DI1F31;02/01/2031;53807.18;21/01/2026
DI1J31;01/04/2031;52124.8;21/01/2026
DI1N31;01/07/2031;50472.65;21/01/2026
DI1V31;01/10/2031;48752.58;21/01/2026
DI1F32;02/01/2032;47122.67;21/01/2026
DI1F33;03/01/2033;41308.78;21/01/2026
DI1F34;02/01/2034;36276.81;21/01/2026
DI1F35;02/01/2035;31925.05;21/01/2026
DI1F36;02/01/2036;28127.86;21/01/2026
DI1F37;02/01/2037;24646.18;21/01/2026
DI1F38;04/01/2038;21822.08;21/01/2026
DI1F39;03/01/2039;19243.46;21/01/2026
DI1F40;02/01/2040;16972.84;21/01/2026
DI1F41;02/01/2041;14935.29;21/01/2026
DI1G26;02/02/2026;99615.22;22/01/2026
DI1H26;02/03/2026;98634.11;22/01/2026
DI1J26;01/04/2026;97455.95;22/01/2026
DI1K26;04/05/2026;96408.51;22/01/2026
DI1M26;01/06/2026;95398.97;22/01/2026
DI1N26;01/07/2026;94363.17;22/01/2026
DI1Q26;03/08/2026;93263.27;22/01/2026
DI1U26;01/09/2026;92296.0;22/01/2026
DI1V26;01/10/2026;91357.35;22/01/2026
DI1X26;03/11/2026;90440.39;22/01/2026
DI1Z26;01/12/2026;89629.9;22/01/2026
DI1F27;04/01/2027;88713.65;22/01/2026
DI1J27;01/04/2027;86270.41;22/01/2026
DI1N27;01/07/2027;83803.88;22/01/2026
DI1Q27;02/08/2027;82957.39;22/01/2026
DI1V27;01/10/2027;81313.48;22/01/2026
DI1F28;03/01/2028;78964.94;22/01/2026
DI1J28;03/04/2028;76603.32;22/01/2026
DI1N28;03/07/2028;74374.39;22/01/2026
DI1V28;02/10/2028;72045.12;22/01/2026
DI1F29;02/01/2029;69936.62;22/01/2026
DI1J29;02/04/2029;67816.94;22/01/2026
DI1N29;02/07/2029;65639.04;22/01/2026
