Ticker;Maturity;AdjstdQt;Data_Referencia
DI1N25;01/07/2025;99779.78;25/06/2025
DI1Q25;01/08/2025;98522.25;25/06/2025
DI1U25;01/09/2025;97384.28;25/06/2025
DI1V25;01/10/2025;96205.13;25/06/2025
DI1X25;03/11/2025;94989.65;25/06/2025
DI1Z25;01/12/2025;93995.51;25/06/2025
DI1F26;02/01/2026;92861.27;25/06/2025
DI1G26;02/02/2026;91789.67;25/06/2025
DI1H26;02/03/2026;90889.14;25/06/2025
DI1J26;01/04/2026;89811.02;25/06/2025
DI1K26;04/05/2026;88853.63;25/06/2025
DI1M26;01/06/2026;87920.0;25/06/2025
DI1N26;01/07/2026;86962.79;25/06/2025
DI1V26;01/10/2026;84158.47;25/06/2025
DI1F27;04/01/2027;81687.28;25/06/2025
DI1J27;01/04/2027;79388.45;25/06/2025
DI1N27;01/07/2027;77100.18;25/06/2025
DI1V27;01/10/2027;74793.11;25/06/2025
DI1F28;03/01/2028;72665.69;25/06/2025
DI1J28;03/04/2028;70526.8;25/06/2025
DI1N28;03/07/2028;68473.11;25/06/2025
DI1V28;02/10/2028;66316.27;25/06/2025
DI1F29;02/01/2029;64379.42;25/06/2025
DI1J29;02/04/2029;62423.47;25/06/2025
DI1N29;02/07/2029;60422.92;25/06/2025
DI1V29;01/10/2029;58510.44;25/06/2025
DI1F30;02/01/2030;56695.84;25/06/2025
DI1J30;01/04/2030;54945.64;25/06/2025
DI1N30;01/07/2030;53209.28;25/06/2025
DI1F31;02/01/2031;49764.29;25/06/2025
DI1F32;02/01/2032;43632.22;25/06/2025
DI1F33;03/01/2033;38320.66;25/06/2025
DI1F34;02/01/2034;33743.12;25/06/2025
DI1F35;02/01/2035;29690.97;25/06/2025
DI1F36;02/01/2036;26217.24;25/06/2025
DI1F37;02/01/2037;23094.41;25/06/2025
DI1F38;04/01/2038;20451.39;25/06/2025
DI1F39;03/01/2039;18125.78;25/06/2025
DI1F40;02/01/2040;16028.55;25/06/2025
DI1N25;01/07/2025;99834.79;26/06/2025
DI1Q25;01/08/2025;98576.67;26/06/2025
DI1U25;01/09/2025;97438.71;26/06/2025
DI1V25;01/10/2025;96260.38;26/06/2025
DI1X25;03/11/2025;95044.28;26/06/2025
DI1Z25;01/12/2025;94052.54;26/06/2025
DI1F26;02/01/2026;92917.73;26/06/2025
DI1G26;02/02/2026;91850.18;26/06/2025
DI1H26;02/03/2026;90950.68;26/06/2025
DI1J26;01/04/2026;89874.38;26/06/2025
DI1K26;04/05/2026;88918.26;26/06/2025
DI1M26;01/06/2026;87988.11;26/06/2025
DI1N26;01/07/2026;87033.28;26/06/2025
DI1V26;01/10/2026;84243.87;26/06/2025
DI1F27;04/01/2027;81791.2;26/06/2025
DI1J27;01/04/2027;79516.64;26/06/2025
DI1N27;01/07/2027;77258.1;26/06/2025
DI1V27;01/10/2027;74971.32;26/06/2025
DI1F28;03/01/2028;72860.17;26/06/2025
DI1J28;03/04/2028;70742.82;26/06/2025
DI1N28;03/07/2028;68689.1;26/06/2025
DI1V28;02/10/2028;66540.36;26/06/2025
DI1F29;02/01/2029;64590.6;26/06/2025
DI1J29;02/04/2029;62648.54;26/06/2025
DI1N29;02/07/2029;60657.62;26/06/2025
DI1V29;01/10/2029;58721.77;26/06/2025
DI1F30;02/01/2030;56894.96;26/06/2025
DI1J30;01/04/2030;55149.86;26/06/2025
DI1N30;01/07/2030;53408.95;26/06/2025
DI1F31;02/01/2031;49943.58;26/06/2025
DI1F32;02/01/2032;43769.12;26/06/2025
DI1F33;03/01/2033;38446.33;26/06/2025
DI1F34;02/01/2034;33861.19;26/06/2025
DI1F35;02/01/2035;29827.54;26/06/2025
DI1F36;02/01/2036;26349.05;26/06/2025
DI1F37;02/01/2037;23220.58;26/06/2025
DI1F38;04/01/2038;20587.68;26/06/2025
DI1F39;03/01/2039;18255.56;26/06/2025
DI1F40;02/01/2040;16151.26;26/06/2025
DI1N25;01/07/2025;99889.83;27/06/2025
DI1Q25;01/08/2025;98631.21;27/06/2025
DI1U25;01/09/2025;97492.67;27/06/2025
DI1V25;01/10/2025;96313.57;27/06/2025
DI1X25;03/11/2025;95097.7;27/06/2025
DI1Z25;01/12/2025;94104.87;27/06/2025
DI1F26;02/01/2026;92969.91;27/06/2025
DI1G26;02/02/2026;91899.44;27/06/2025
DI1H26;02/03/2026;90999.78;27/06/2025
DI1J26;01/04/2026;89920.85;27/06/2025
DI1K26;04/05/2026;88965.11;27/06/2025
DI1M26;01/06/2026;88031.28;27/06/2025
DI1N26;01/07/2026;87076.1;27/06/2025
DI1V26;01/10/2026;84280.63;27/06/2025
DI1F27;04/01/2027;81829.91;27/06/2025
DI1J27;01/04/2027;79559.11;27/06/2025
DI1N27;01/07/2027;77293.51;27/06/2025
DI1V27;01/10/2027;75007.73;27/06/2025
DI1F28;03/01/2028;72901.46;27/06/2025
DI1J28;03/04/2028;70779.73;27/06/2025
DI1N28;03/07/2028;68721.37;27/06/2025
DI1V28;02/10/2028;66563.83;27/06/2025
DI1F29;02/01/2029;64622.65;27/06/2025
DI1J29;02/04/2029;62679.64;27/06/2025
DI1N29;02/07/2029;60679.27;27/06/2025
DI1V29;01/10/2029;58759.81;27/06/2025
DI1F30;02/01/2030;56948.1;27/06/2025
DI1J30;01/04/2030;55198.11;27/06/2025
DI1N30;01/07/2030;53459.1;27/06/2025
DI1F31;02/01/2031;50012.13;27/06/2025
DI1F32;02/01/2032;43853.76;27/06/2025
DI1F33;03/01/2033;38524.12;27/06/2025
DI1F34;02/01/2034;33951.73;27/06/2025
DI1F35;02/01/2035;29902.37;27/06/2025
DI1F36;02/01/2036;26420.66;27/06/2025
DI1F37;02/01/2037;23298.01;27/06/2025
DI1F38;04/01/2038;20665.89;27/06/2025
DI1F39;03/01/2039;18329.73;27/06/2025
DI1F40;02/01/2040;16221.15;27/06/2025
DI1N25;01/07/2025;99944.9;30/06/2025
DI1Q25;01/08/2025;98685.36;30/06/2025
DI1U25;01/09/2025;97546.8;30/06/2025
DI1V25;01/10/2025;96367.23;30/06/2025
DI1X25;03/11/2025;95150.83;30/06/2025
DI1Z25;01/12/2025;94157.57;30/06/2025
DI1F26;02/01/2026;93022.53;30/06/2025
DI1G26;02/02/2026;91955.02;30/06/2025
DI1H26;02/03/2026;91057.47;30/06/2025
DI1J26;01/04/2026;89981.7;30/06/2025
DI1K26;04/05/2026;89031.57;30/06/2025
DI1M26;01/06/2026;88104.19;30/06/2025
DI1N26;01/07/2026;87155.59;30/06/2025
DI1V26;01/10/2026;84390.02;30/06/2025
DI1F27;04/01/2027;81971.49;30/06/2025
DI1J27;01/04/2027;79738.37;30/06/2025
DI1N27;01/07/2027;77519.27;30/06/2025
DI1V27;01/10/2027;75293.45;30/06/2025
DI1F28;03/01/2028;73228.55;30/06/2025
DI1J28;03/04/2028;71163.65;30/06/2025
DI1N28;03/07/2028;69160.62;30/06/2025
DI1V28;02/10/2028;67059.25;30/06/2025
DI1F29;02/01/2029;65150.72;30/06/2025
DI1J29;02/04/2029;63248.28;30/06/2025
DI1N29;02/07/2029;61277.64;30/06/2025
DI1V29;01/10/2029;59392.29;30/06/2025
DI1F30;02/01/2030;57599.17;30/06/2025
DI1J30;01/04/2030;55882.89;30/06/2025
DI1N30;01/07/2030;54162.74;30/06/2025
DI1F31;02/01/2031;50750.68;30/06/2025
DI1F32;02/01/2032;44633.99;30/06/2025
DI1F33;03/01/2033;39352.12;30/06/2025
DI1F34;02/01/2034;34785.37;30/06/2025
DI1F35;02/01/2035;30731.36;30/06/2025
DI1F36;02/01/2036;27229.53;30/06/2025
DI1F37;02/01/2037;24079.95;30/06/2025
DI1F38;04/01/2038;21419.81;30/06/2025
DI1F39;03/01/2039;19052.56;30/06/2025
DI1F40;02/01/2040;16908.78;30/06/2025
DI1N25;01/07/2025;100000.0;01/07/2025
DI1Q25;01/08/2025;98739.71;01/07/2025
DI1U25;01/09/2025;97600.66;01/07/2025
DI1V25;01/10/2025;96421.35;01/07/2025
DI1X25;03/11/2025;95203.4;01/07/2025
DI1Z25;01/12/2025;94210.29;01/07/2025
DI1F26;02/01/2026;93075.58;01/07/2025
DI1G26;02/02/2026;92009.61;01/07/2025
DI1H26;02/03/2026;91109.25;01/07/2025
DI1J26;01/04/2026;90034.76;01/07/2025
DI1K26;04/05/2026;89082.33;01/07/2025
DI1M26;01/06/2026;88156.52;01/07/2025
DI1N26;01/07/2026;87210.57;01/07/2025
DI1V26;01/10/2026;84433.21;01/07/2025
DI1F27;04/01/2027;81998.17;01/07/2025
DI1J27;01/04/2027;79750.13;01/07/2025
DI1N27;01/07/2027;77516.38;01/07/2025
DI1V27;01/10/2027;75274.31;01/07/2025
DI1F28;03/01/2028;73201.68;01/07/2025
DI1J28;03/04/2028;71136.28;01/07/2025
DI1N28;03/07/2028;69132.2;01/07/2025
DI1V28;02/10/2028;67032.31;01/07/2025
DI1F29;02/01/2029;65138.32;01/07/2025
DI1J29;02/04/2029;63247.84;01/07/2025
DI1N29;02/07/2029;61288.18;01/07/2025
DI1V29;01/10/2029;59412.41;01/07/2025
DI1F30;02/01/2030;57636.46;01/07/2025
DI1J30;01/04/2030;55921.9;01/07/2025
DI1N30;01/07/2030;54217.81;01/07/2025
DI1F31;02/01/2031;50819.84;01/07/2025
DI1F32;02/01/2032;44758.27;01/07/2025
DI1F33;03/01/2033;39493.87;01/07/2025
DI1F34;02/01/2034;34912.05;01/07/2025
DI1F35;02/01/2035;30882.88;01/07/2025
DI1F36;02/01/2036;27376.45;01/07/2025
DI1F37;02/01/2037;24221.26;01/07/2025
DI1F38;04/01/2038;21555.49;01/07/2025
DI1F39;03/01/2039;19182.21;01/07/2025
DI1F40;02/01/2040;17031.81;01/07/2025
DI1Q25;01/08/2025;98794.32;02/07/2025
DI1U25;01/09/2025;97655.27;02/07/2025
DI1V25;01/10/2025;96475.47;02/07/2025
DI1X25;03/11/2025;95258.02;02/07/2025
DI1Z25;01/12/2025;94265.12;02/07/2025
DI1F26;02/01/2026;93129.87;02/07/2025
DI1G26;02/02/2026;92062.76;02/07/2025
DI1H26;02/03/2026;91164.23;02/07/2025
DI1J26;01/04/2026;90091.35;02/07/2025
DI1K26;04/05/2026;89135.68;02/07/2025
DI1M26;01/06/2026;88210.26;02/07/2025
DI1N26;01/07/2026;87257.94;02/07/2025
DI1V26;01/10/2026;84470.89;02/07/2025
DI1F27;04/01/2027;82027.1;02/07/2025
DI1J27;01/04/2027;79763.24;02/07/2025
DI1N27;01/07/2027;77512.32;02/07/2025
DI1V27;01/10/2027;75258.39;02/07/2025
DI1F28;03/01/2028;73175.04;02/07/2025
DI1J28;03/04/2028;71093.6;02/07/2025
DI1N28;03/07/2028;69074.79;02/07/2025
DI1V28;02/10/2028;66963.32;02/07/2025
DI1F29;02/01/2029;65061.95;02/07/2025
DI1J29;02/04/2029;63149.74;02/07/2025
DI1N29;02/07/2029;61206.27;02/07/2025
DI1V29;01/10/2029;59330.51;02/07/2025
DI1F30;02/01/2030;57546.34;02/07/2025
DI1J30;01/04/2030;55835.25;02/07/2025
DI1N30;01/07/2030;54123.33;02/07/2025
DI1F31;02/01/2031;50741.73;02/07/2025
DI1F32;02/01/2032;44690.9;02/07/2025
DI1F33;03/01/2033;39453.48;02/07/2025
DI1F34;02/01/2034;34897.95;02/07/2025
DI1F35;02/01/2035;30851.75;02/07/2025
DI1F36;02/01/2036;27344.52;02/07/2025
DI1F37;02/01/2037;24189.12;02/07/2025
DI1F38;04/01/2038;21523.45;02/07/2025
DI1F39;03/01/2039;19150.61;02/07/2025
DI1F40;02/01/2040;17001.03;02/07/2025
DI1Q25;01/08/2025;98848.74;03/07/2025
DI1U25;01/09/2025;97709.03;03/07/2025
DI1V25;01/10/2025;96528.31;03/07/2025
DI1X25;03/11/2025;95310.05;03/07/2025
DI1Z25;01/12/2025;94315.44;03/07/2025
DI1F26;02/01/2026;93182.09;03/07/2025
DI1G26;02/02/2026;92112.58;03/07/2025
DI1H26;02/03/2026;91215.49;03/07/2025
DI1J26;01/04/2026;90139.66;03/07/2025
DI1K26;04/05/2026;89183.87;03/07/2025
DI1M26;01/06/2026;88255.59;03/07/2025
DI1N26;01/07/2026;87305.34;03/07/2025
DI1Q26;03/08/2026;86286.91;03/07/2025
DI1V26;01/10/2026;84506.78;03/07/2025
DI1F27;04/01/2027;82052.89;03/07/2025
DI1J27;01/04/2027;79781.34;03/07/2025
DI1N27;01/07/2027;77526.03;03/07/2025
DI1V27;01/10/2027;75266.45;03/07/2025
DI1F28;03/01/2028;73180.81;03/07/2025
DI1J28;03/04/2028;71083.9;03/07/2025
DI1N28;03/07/2028;69050.46;03/07/2025
DI1V28;02/10/2028;66932.98;03/07/2025
DI1F29;02/01/2029;65005.92;03/07/2025
DI1J29;02/04/2029;63101.85;03/07/2025
DI1N29;02/07/2029;61141.9;03/07/2025
DI1V29;01/10/2029;59246.76;03/07/2025
DI1F30;02/01/2030;57454.36;03/07/2025
DI1J30;01/04/2030;55739.7;03/07/2025
DI1N30;01/07/2030;54036.36;03/07/2025
DI1V30;01/10/2030;52264.8;03/07/2025
DI1F31;02/01/2031;50629.71;03/07/2025
DI1F32;02/01/2032;44557.63;03/07/2025
DI1F33;03/01/2033;39304.3;03/07/2025
DI1F34;02/01/2034;34743.49;03/07/2025
DI1F35;02/01/2035;30697.62;03/07/2025
DI1F36;02/01/2036;27192.19;03/07/2025
DI1F37;02/01/2037;24040.26;03/07/2025
DI1F38;04/01/2038;21378.57;03/07/2025
DI1F39;03/01/2039;19010.55;03/07/2025
DI1F40;02/01/2040;16866.83;03/07/2025
DI1Q25;01/08/2025;98903.26;04/07/2025
DI1U25;01/09/2025;97762.68;04/07/2025
DI1V25;01/10/2025;96581.2;04/07/2025
DI1X25;03/11/2025;95362.69;04/07/2025
DI1Z25;01/12/2025;94367.18;04/07/2025
DI1F26;02/01/2026;93231.06;04/07/2025
DI1G26;02/02/2026;92159.62;04/07/2025
DI1H26;02/03/2026;91260.49;04/07/2025
DI1J26;01/04/2026;90180.4;04/07/2025
DI1K26;04/05/2026;89221.18;04/07/2025
DI1M26;01/06/2026;88289.13;04/07/2025
DI1N26;01/07/2026;87331.69;04/07/2025
DI1Q26;03/08/2026;86311.59;04/07/2025
DI1V26;01/10/2026;84522.5;04/07/2025
DI1F27;04/01/2027;82053.05;04/07/2025
DI1J27;01/04/2027;79771.7;04/07/2025
DI1N27;01/07/2027;77506.1;04/07/2025
DI1V27;01/10/2027;75237.54;04/07/2025
DI1F28;03/01/2028;73141.72;04/07/2025
DI1J28;03/04/2028;71043.42;04/07/2025
DI1N28;03/07/2028;69008.15;04/07/2025
DI1V28;02/10/2028;66885.62;04/07/2025
DI1F29;02/01/2029;64962.14;04/07/2025
DI1J29;02/04/2029;63056.27;04/07/2025
DI1N29;02/07/2029;61092.79;04/07/2025
DI1V29;01/10/2029;59196.46;04/07/2025
DI1F30;02/01/2030;57408.0;04/07/2025
DI1J30;01/04/2030;55686.19;04/07/2025
DI1N30;01/07/2030;53978.04;04/07/2025
DI1V30;01/10/2030;52211.3;04/07/2025
DI1F31;02/01/2031;50566.93;04/07/2025
DI1F32;02/01/2032;44478.22;04/07/2025
DI1F33;03/01/2033;39241.08;04/07/2025
DI1F34;02/01/2034;34675.23;04/07/2025
DI1F35;02/01/2035;30610.7;04/07/2025
DI1F36;02/01/2036;27105.7;04/07/2025
DI1F37;02/01/2037;23955.26;04/07/2025
DI1F38;04/01/2038;21295.47;04/07/2025
DI1F39;03/01/2039;18929.92;04/07/2025
DI1F40;02/01/2040;16789.34;04/07/2025
DI1Q25;01/08/2025;98957.87;07/07/2025
DI1U25;01/09/2025;97816.92;07/07/2025
DI1V25;01/10/2025;96635.16;07/07/2025
DI1X25;03/11/2025;95415.35;07/07/2025
DI1Z25;01/12/2025;94420.66;07/07/2025
DI1F26;02/01/2026;93281.72;07/07/2025
DI1G26;02/02/2026;92209.54;07/07/2025
DI1H26;02/03/2026;91308.18;07/07/2025
DI1J26;01/04/2026;90224.75;07/07/2025
DI1K26;04/05/2026;89261.81;07/07/2025
DI1M26;01/06/2026;88326.97;07/07/2025
DI1N26;01/07/2026;87367.97;07/07/2025
DI1Q26;03/08/2026;86345.35;07/07/2025
DI1V26;01/10/2026;84551.25;07/07/2025
DI1F27;04/01/2027;82068.41;07/07/2025
DI1J27;01/04/2027;79769.55;07/07/2025
DI1N27;01/07/2027;77486.43;07/07/2025
DI1V27;01/10/2027;75195.59;07/07/2025
DI1F28;03/01/2028;73075.72;07/07/2025
DI1J28;03/04/2028;70958.7;07/07/2025
DI1N28;03/07/2028;68908.16;07/07/2025
DI1V28;02/10/2028;66771.87;07/07/2025
DI1F29;02/01/2029;64833.17;07/07/2025
DI1J29;02/04/2029;62909.86;07/07/2025
DI1N29;02/07/2029;60930.91;07/07/2025
DI1V29;01/10/2029;59032.09;07/07/2025
DI1F30;02/01/2030;57224.38;07/07/2025
DI1J30;01/04/2030;55499.26;07/07/2025
DI1N30;01/07/2030;53790.73;07/07/2025
DI1V30;01/10/2030;52016.84;07/07/2025
DI1F31;02/01/2031;50363.58;07/07/2025
DI1F32;02/01/2032;44283.01;07/07/2025
DI1F33;03/01/2033;39016.14;07/07/2025
DI1F34;02/01/2034;34437.4;07/07/2025
DI1F35;02/01/2035;30394.9;07/07/2025
DI1F36;02/01/2036;26893.21;07/07/2025
DI1F37;02/01/2037;23748.27;07/07/2025
DI1F38;04/01/2038;21094.58;07/07/2025
DI1F39;03/01/2039;18736.22;07/07/2025
DI1F40;02/01/2040;16604.19;07/07/2025
DI1Q25;01/08/2025;99012.51;08/07/2025
DI1U25;01/09/2025;97870.65;08/07/2025
DI1V25;01/10/2025;96688.53;08/07/2025
DI1X25;03/11/2025;95467.5;08/07/2025
DI1Z25;01/12/2025;94471.79;08/07/2025
DI1F26;02/01/2026;93333.22;08/07/2025
DI1G26;02/02/2026;92261.82;08/07/2025
DI1H26;02/03/2026;91360.58;08/07/2025
DI1J26;01/04/2026;90278.45;08/07/2025
DI1K26;04/05/2026;89316.53;08/07/2025
DI1M26;01/06/2026;88381.5;08/07/2025
DI1N26;01/07/2026;87423.77;08/07/2025
DI1Q26;03/08/2026;86398.6;08/07/2025
DI1V26;01/10/2026;84610.32;08/07/2025
DI1F27;04/01/2027;82138.36;08/07/2025
DI1J27;01/04/2027;79848.41;08/07/2025
DI1N27;01/07/2027;77574.53;08/07/2025
DI1V27;01/10/2027;75285.39;08/07/2025
DI1F28;03/01/2028;73173.11;08/07/2025
DI1J28;03/04/2028;71047.06;08/07/2025
DI1N28;03/07/2028;68983.99;08/07/2025
DI1V28;02/10/2028;66825.94;08/07/2025
DI1F29;02/01/2029;64871.27;08/07/2025
DI1J29;02/04/2029;62936.93;08/07/2025
DI1N29;02/07/2029;60959.04;08/07/2025
DI1V29;01/10/2029;59046.04;08/07/2025
DI1F30;02/01/2030;57219.11;08/07/2025
DI1J30;01/04/2030;55483.2;08/07/2025
DI1N30;01/07/2030;53765.93;08/07/2025
DI1V30;01/10/2030;51980.71;08/07/2025
DI1F31;02/01/2031;50318.5;08/07/2025
DI1F32;02/01/2032;44227.15;08/07/2025
DI1F33;03/01/2033;38953.74;08/07/2025
DI1F34;02/01/2034;34393.12;08/07/2025
DI1F35;02/01/2035;30349.52;08/07/2025
DI1F36;02/01/2036;26847.4;08/07/2025
DI1F37;02/01/2037;23702.76;08/07/2025
DI1F38;04/01/2038;21049.69;08/07/2025
DI1F39;03/01/2039;18692.34;08/07/2025
DI1F40;02/01/2040;16561.79;08/07/2025
DI1Q25;01/08/2025;99067.12;09/07/2025
DI1U25;01/09/2025;97924.68;09/07/2025
DI1V25;01/10/2025;96741.32;09/07/2025
DI1X25;03/11/2025;95520.23;09/07/2025
DI1Z25;01/12/2025;94523.96;09/07/2025
DI1F26;02/01/2026;93386.75;09/07/2025
DI1G26;02/02/2026;92314.58;09/07/2025
DI1H26;02/03/2026;91412.99;09/07/2025
DI1J26;01/04/2026;90332.15;09/07/2025
DI1K26;04/05/2026;89369.33;09/07/2025
DI1M26;01/06/2026;88435.31;09/07/2025
DI1N26;01/07/2026;87478.05;09/07/2025
DI1Q26;03/08/2026;86459.08;09/07/2025
DI1V26;01/10/2026;84667.52;09/07/2025
DI1F27;04/01/2027;82198.63;09/07/2025
DI1J27;01/04/2027;79909.1;09/07/2025
DI1N27;01/07/2027;77632.98;09/07/2025
DI1V27;01/10/2027;75341.15;09/07/2025
DI1F28;03/01/2028;73217.68;09/07/2025
DI1J28;03/04/2028;71084.08;09/07/2025
DI1N28;03/07/2028;69016.39;09/07/2025
DI1V28;02/10/2028;66855.27;09/07/2025
DI1F29;02/01/2029;64909.39;09/07/2025
DI1J29;02/04/2029;62968.14;09/07/2025
DI1N29;02/07/2029;60970.17;09/07/2025
DI1V29;01/10/2029;59029.34;09/07/2025
DI1F30;02/01/2030;57227.38;09/07/2025
DI1J30;01/04/2030;55476.4;09/07/2025
DI1N30;01/07/2030;53750.6;09/07/2025
DI1V30;01/10/2030;51951.86;09/07/2025
DI1F31;02/01/2031;50288.08;09/07/2025
DI1F32;02/01/2032;44161.44;09/07/2025
DI1F33;03/01/2033;38886.44;09/07/2025
DI1F34;02/01/2034;34313.2;09/07/2025
DI1F35;02/01/2035;30258.98;09/07/2025
DI1F36;02/01/2036;26757.49;09/07/2025
DI1F37;02/01/2037;23614.56;09/07/2025
DI1F38;04/01/2038;20963.61;09/07/2025
DI1F39;03/01/2039;18608.96;09/07/2025
DI1F40;02/01/2040;16481.78;09/07/2025
DI1Q25;01/08/2025;99121.8;10/07/2025
DI1U25;01/09/2025;97978.24;10/07/2025
DI1V25;01/10/2025;96794.95;10/07/2025
DI1X25;03/11/2025;95571.63;10/07/2025
DI1Z25;01/12/2025;94572.21;10/07/2025
DI1F26;02/01/2026;93431.15;10/07/2025
DI1G26;02/02/2026;92353.57;10/07/2025
DI1H26;02/03/2026;91441.36;10/07/2025
DI1J26;01/04/2026;90349.64;10/07/2025
DI1K26;04/05/2026;89373.61;10/07/2025
DI1M26;01/06/2026;88428.84;10/07/2025
DI1N26;01/07/2026;87455.95;10/07/2025
DI1Q26;03/08/2026;86417.65;10/07/2025
DI1V26;01/10/2026;84602.79;10/07/2025
DI1F27;04/01/2027;82092.12;10/07/2025
DI1J27;01/04/2027;79762.0;10/07/2025
DI1N27;01/07/2027;77453.08;10/07/2025
DI1V27;01/10/2027;75134.9;10/07/2025
DI1F28;03/01/2028;72991.46;10/07/2025
DI1J28;03/04/2028;70840.01;10/07/2025
DI1N28;03/07/2028;68758.79;10/07/2025
DI1V28;02/10/2028;66591.04;10/07/2025
DI1F29;02/01/2029;64623.62;10/07/2025
DI1J29;02/04/2029;62669.4;10/07/2025
DI1N29;02/07/2029;60657.41;10/07/2025
DI1V29;01/10/2029;58714.01;10/07/2025
DI1F30;02/01/2030;56871.39;10/07/2025
DI1J30;01/04/2030;55120.26;10/07/2025
DI1N30;01/07/2030;53369.95;10/07/2025
DI1V30;01/10/2030;51577.41;10/07/2025
DI1F31;02/01/2031;49907.15;10/07/2025
DI1F32;02/01/2032;43791.86;10/07/2025
DI1F33;03/01/2033;38525.43;10/07/2025
DI1F34;02/01/2034;33982.69;10/07/2025
DI1F35;02/01/2035;29941.95;10/07/2025
DI1F36;02/01/2036;26446.43;10/07/2025
DI1F37;02/01/2037;23312.53;10/07/2025
DI1F38;04/01/2038;20671.37;10/07/2025
DI1F39;03/01/2039;18327.97;10/07/2025
DI1F40;02/01/2040;16213.88;10/07/2025
DI1Q25;01/08/2025;99176.36;11/07/2025
DI1U25;01/09/2025;98032.7;11/07/2025
DI1V25;01/10/2025;96848.6;11/07/2025
DI1X25;03/11/2025;95624.44;11/07/2025
DI1Z25;01/12/2025;94624.8;11/07/2025
DI1F26;02/01/2026;93481.2;11/07/2025
DI1G26;02/02/2026;92400.95;11/07/2025
DI1H26;02/03/2026;91486.79;11/07/2025
DI1J26;01/04/2026;90392.06;11/07/2025
DI1K26;04/05/2026;89414.69;11/07/2025
DI1M26;01/06/2026;88463.08;11/07/2025
DI1N26;01/07/2026;87485.36;11/07/2025
DI1Q26;03/08/2026;86443.97;11/07/2025
DI1V26;01/10/2026;84621.26;11/07/2025
DI1F27;04/01/2027;82107.13;11/07/2025
DI1J27;01/04/2027;79778.65;11/07/2025
DI1N27;01/07/2027;77470.39;11/07/2025
DI1V27;01/10/2027;75141.02;11/07/2025
DI1F28;03/01/2028;72991.87;11/07/2025
DI1J28;03/04/2028;70846.77;11/07/2025
DI1N28;03/07/2028;68771.74;11/07/2025
DI1V28;02/10/2028;66603.68;11/07/2025
DI1F29;02/01/2029;64648.15;11/07/2025
DI1J29;02/04/2029;62692.66;11/07/2025
DI1N29;02/07/2029;60702.66;11/07/2025
DI1V29;01/10/2029;58756.58;11/07/2025
DI1F30;02/01/2030;56937.9;11/07/2025
DI1J30;01/04/2030;55182.19;11/07/2025
DI1N30;01/07/2030;53480.41;11/07/2025
DI1V30;01/10/2030;51648.32;11/07/2025
DI1F31;02/01/2031;49987.46;11/07/2025
DI1F32;02/01/2032;43871.27;11/07/2025
DI1F33;03/01/2033;38605.63;11/07/2025
DI1F34;02/01/2034;34065.64;11/07/2025
DI1F35;02/01/2035;30054.17;11/07/2025
DI1F36;02/01/2036;26554.55;11/07/2025
DI1F37;02/01/2037;23415.91;11/07/2025
DI1F38;04/01/2038;20770.09;11/07/2025
DI1F39;03/01/2039;18421.8;11/07/2025
DI1F40;02/01/2040;16302.48;11/07/2025
DI1Q25;01/08/2025;99231.06;14/07/2025
DI1U25;01/09/2025;98087.42;14/07/2025
DI1V25;01/10/2025;96902.65;14/07/2025
DI1X25;03/11/2025;95677.8;14/07/2025
DI1Z25;01/12/2025;94677.75;14/07/2025
DI1F26;02/01/2026;93532.47;14/07/2025
DI1G26;02/02/2026;92452.48;14/07/2025
DI1H26;02/03/2026;91537.87;14/07/2025
DI1J26;01/04/2026;90443.68;14/07/2025
DI1K26;04/05/2026;89467.73;14/07/2025
DI1M26;01/06/2026;88517.84;14/07/2025
DI1N26;01/07/2026;87542.87;14/07/2025
DI1Q26;03/08/2026;86506.27;14/07/2025
DI1V26;01/10/2026;84687.78;14/07/2025
DI1F27;04/01/2027;82175.04;14/07/2025
DI1J27;01/04/2027;79849.13;14/07/2025
DI1N27;01/07/2027;77533.07;14/07/2025
DI1V27;01/10/2027;75204.34;14/07/2025
DI1F28;03/01/2028;73036.74;14/07/2025
DI1J28;03/04/2028;70877.34;14/07/2025
DI1N28;03/07/2028;68786.55;14/07/2025
DI1V28;02/10/2028;66606.95;14/07/2025
DI1F29;02/01/2029;64627.53;14/07/2025
DI1J29;02/04/2029;62658.88;14/07/2025
DI1N29;02/07/2029;60648.88;14/07/2025
DI1V29;01/10/2029;58690.63;14/07/2025
DI1F30;02/01/2030;56848.72;14/07/2025
DI1J30;01/04/2030;55082.78;14/07/2025
DI1N30;01/07/2030;53335.96;14/07/2025
DI1V30;01/10/2030;51526.01;14/07/2025
DI1F31;02/01/2031;49833.61;14/07/2025
DI1F32;02/01/2032;43702.61;14/07/2025
DI1F33;03/01/2033;38360.88;14/07/2025
DI1F34;02/01/2034;33793.37;14/07/2025
DI1F35;02/01/2035;29759.64;14/07/2025
DI1F36;02/01/2036;26265.67;14/07/2025
DI1F37;02/01/2037;23135.54;14/07/2025
DI1F38;04/01/2038;20498.93;14/07/2025
DI1F39;03/01/2039;18161.23;14/07/2025
DI1F40;02/01/2040;16054.18;14/07/2025
DI1Q25;01/08/2025;99285.88;15/07/2025
DI1U25;01/09/2025;98141.55;15/07/2025
DI1V25;01/10/2025;96956.53;15/07/2025
DI1X25;03/11/2025;95730.66;15/07/2025
